ID,Label,Last_label,Duration,Iteration,Time_stamp,Time_stamp_seconds
ccr-1-10_FBNBD.jpg,1,1,ongoing,7,2018-08-03T11:18:21,1533295101.0
ccr-1-13_WEATHHD.jpg,0,0,,7,2018-08-03T11:18:21,1533295101.0
ccr-1-12_CNBCCD.jpg,1,1,ongoing,7,2018-08-03T11:18:20,1533295100.0
ccr-1-10_FBNHD.jpg,0,0,,7,2018-08-03T11:18:21,1533295101.0
ccr-1-10_FBNNN.jpg,0,0,,7,2018-08-03T11:18:21,1533295101.0
ccr-1-12_CNDDDD.jpg,1,1,ongoing,7,2018-08-03T11:18:20,1533295100.0
ccr-1-13_WEATTHD.jpg,1,1,ongoing,7,2018-08-03T11:18:20,1533295100.0
ccr-1-12_CNBCHD.jpg,0,0,,7,2018-08-03T11:18:20,1533295100.0
ccr-1-10_FBNHD.jpg,0,0,,8,2018-08-03T11:18:21,1533295101.0
ccr-1-10_FBNBD.jpg,1,1,ongoing,8,2018-08-03T11:18:21,1533295101.0
ccr-1-12_CNBCCD.jpg,1,1,ongoing,8,2018-08-03T11:18:20,1533295100.0
ccr-1-10_FBNNN.jpg,0,0,,8,2018-08-03T11:18:21,1533295101.0
ccr-1-12_CNDDDD.jpg,1,1,ongoing,8,2018-08-03T11:18:20,1533295100.0
ccr-1-13_WEATHHD.jpg,0,0,,8,2018-08-03T11:18:21,1533295101.0
ccr-1-12_CNBCHD.jpg,0,0,,8,2018-08-03T11:18:20,1533295100.0
ccr-1-13_WEATTHD.jpg,1,1,ongoing,8,2018-08-03T11:18:20,1533295100.0
ccr-1-10_FBNHD.jpg,0,0,,9,2018-08-03T11:18:44,1533295124.0
ccr-1-10_FBNBD.jpg,1,1,ongoing,9,2018-08-03T11:18:44,1533295124.0
ccr-1-13_WEATTHD.jpg,1,1,ongoing,9,2018-08-03T11:18:44,1533295124.0
ccr-1-12_CNDDDD.jpg,0,1,24,9,2018-08-03T11:18:44,1533295124.0
ccr-1-12_CNBCCD.jpg,0,1,24,9,2018-08-03T11:18:44,1533295124.0
ccr-1-12_CNBCHD.jpg,1,0,ongoing,9,2018-08-03T11:18:44,1533295124.0
ccr-1-10_FBNNN.jpg,1,0,ongoing,9,2018-08-03T11:18:44,1533295124.0
ccr-1-13_WEATHHD.jpg,0,0,,9,2018-08-03T11:18:44,1533295124.0
ccr-1-10_FBNHD.jpg,0,0,,10,2018-08-03T11:23:41,1533295421.0
ccr-1-10_FBNBD.jpg,1,1,ongoing,10,2018-08-03T11:23:41,1533295421.0
ccr-1-12_CNDDDD.jpg,0,0,,10,2018-08-03T11:23:41,1533295421.0
ccr-1-12_CNBCHD.jpg,1,1,ongoing,10,2018-08-03T11:23:41,1533295421.0
ccr-1-10_FBNNN.jpg,1,1,ongoing,10,2018-08-03T11:23:41,1533295421.0
ccr-1-13_WEATHHD.jpg,0,0,,10,2018-08-03T11:23:41,1533295421.0
ccr-1-13_WEATTHD.jpg,1,1,ongoing,10,2018-08-03T11:23:41,1533295421.0
ccr-1-12_CNBCCD.jpg,0,0,,10,2018-08-03T11:23:40,1533295420.0
ccr-1-10_FBNNN.jpg,0,1,6,11,2018-08-03T11:23:47,1533295427.0
ccr-1-13_WEATHHD.jpg,0,0,,11,2018-08-03T11:23:47,1533295427.0
ccr-1-12_CNBCHD.jpg,0,1,6,11,2018-08-03T11:23:47,1533295427.0
ccr-1-12_CNBCCD.jpg,1,0,ongoing,11,2018-08-03T11:23:47,1533295427.0
ccr-1-13_WEATTHD.jpg,1,1,ongoing,11,2018-08-03T11:23:47,1533295427.0
ccr-1-10_FBNHD.jpg,0,0,,11,2018-08-03T11:23:47,1533295427.0
ccr-1-12_CNDDDD.jpg,0,0,,11,2018-08-03T11:23:47,1533295427.0
ccr-1-10_FBNBD.jpg,0,1,6,11,2018-08-03T11:23:47,1533295427.0
ccr-1-10_FBNHD.jpg,0,0,,12,2018-08-03T11:23:47,1533295427.0
ccr-1-10_FBNNN.jpg,0,0,,12,2018-08-03T11:23:47,1533295427.0
ccr-1-13_WEATHHD.jpg,0,0,,12,2018-08-03T11:23:47,1533295427.0
ccr-1-13_WEATTHD.jpg,1,1,ongoing,12,2018-08-03T11:23:47,1533295427.0
ccr-1-10_FBNBD.jpg,0,0,,12,2018-08-03T11:23:47,1533295427.0
ccr-1-12_CNBCCD.jpg,1,1,ongoing,12,2018-08-03T11:23:47,1533295427.0
ccr-1-12_CNDDDD.jpg,0,0,,12,2018-08-03T11:23:47,1533295427.0
ccr-1-12_CNBCHD.jpg,0,0,,12,2018-08-03T11:23:47,1533295427.0
ccr-1-10_FBNBD.jpg,0,0,,13,2018-08-03T11:23:47,1533295427.0
ccr-1-10_FBNNN.jpg,0,0,,13,2018-08-03T11:23:47,1533295427.0
ccr-1-10_FBNHD.jpg,0,0,,13,2018-08-03T11:23:47,1533295427.0
ccr-1-12_CNBCCD.jpg,1,1,ongoing,13,2018-08-03T11:23:47,1533295427.0
ccr-1-12_CNBCHD.jpg,0,0,,13,2018-08-03T11:23:47,1533295427.0
ccr-1-12_CNDDDD.jpg,0,0,,13,2018-08-03T11:23:47,1533295427.0
ccr-1-13_WEATTHD.jpg,1,1,ongoing,13,2018-08-03T11:23:47,1533295427.0
ccr-1-13_WEATHHD.jpg,0,0,,13,2018-08-03T11:23:47,1533295427.0
ccr-1-10_FBNHD.jpg,0,0,,14,2018-08-03T11:23:47,1533295427.0
ccr-1-10_FBNNN.jpg,0,0,,14,2018-08-03T11:23:47,1533295427.0
ccr-1-10_FBNBD.jpg,0,0,,14,2018-08-03T11:23:47,1533295427.0
ccr-1-12_CNDDDD.jpg,0,0,,14,2018-08-03T11:23:47,1533295427.0
ccr-1-12_CNBCCD.jpg,1,1,ongoing,14,2018-08-03T11:23:47,1533295427.0
ccr-1-13_WEATHHD.jpg,0,0,,14,2018-08-03T11:23:47,1533295427.0
ccr-1-13_WEATTHD.jpg,1,1,ongoing,14,2018-08-03T11:23:47,1533295427.0
ccr-1-12_CNBCHD.jpg,0,0,,14,2018-08-03T11:23:47,1533295427.0
ccr-1-12_CNBCHD.jpg,0,0,,15,2018-08-03T11:24:10,1533295450.0
ccr-1-10_FBNHD.jpg,0,0,,15,2018-08-03T11:24:10,1533295450.0
ccr-1-10_FBNBD.jpg,0,0,,15,2018-08-03T11:24:10,1533295450.0
ccr-1-10_FBNNN.jpg,0,0,,15,2018-08-03T11:24:10,1533295450.0
ccr-1-12_CNBCCD.jpg,1,1,ongoing,15,2018-08-03T11:24:10,1533295450.0
ccr-1-12_CNDDDD.jpg,1,0,ongoing,15,2018-08-03T11:24:10,1533295450.0
ccr-1-13_WEATHHD.jpg,0,0,,15,2018-08-03T11:24:10,1533295450.0
ccr-1-13_WEATTHD.jpg,0,1,23,15,2018-08-03T11:24:10,1533295450.0
ccr-1-10_FBNNN.jpg,0,0,,16,2018-08-03T11:24:10,1533295450.0
ccr-1-10_FBNBD.jpg,0,0,,16,2018-08-03T11:24:10,1533295450.0
ccr-1-10_FBNHD.jpg,0,0,,16,2018-08-03T11:24:10,1533295450.0
ccr-1-13_WEATHHD.jpg,0,0,,16,2018-08-03T11:24:10,1533295450.0
ccr-1-12_CNDDDD.jpg,1,1,ongoing,16,2018-08-03T11:24:10,1533295450.0
ccr-1-13_WEATTHD.jpg,0,0,,16,2018-08-03T11:24:10,1533295450.0
ccr-1-12_CNBCHD.jpg,0,0,,16,2018-08-03T11:24:10,1533295450.0
ccr-1-12_CNBCCD.jpg,1,1,ongoing,16,2018-08-03T11:24:10,1533295450.0
ccr-1-10_FBNNN.jpg,0,0,,17,2018-08-03T11:26:43,1533295603.0
ccr-1-10_FBNBD.jpg,0,0,,17,2018-08-03T11:26:43,1533295603.0
ccr-1-12_CNDDDD.jpg,1,1,ongoing,17,2018-08-03T11:26:43,1533295603.0
ccr-1-10_FBNHD.jpg,0,0,,17,2018-08-03T11:26:43,1533295603.0
ccr-1-12_CNBCHD.jpg,0,0,,17,2018-08-03T11:26:43,1533295603.0
ccr-1-13_WEATTHD.jpg,0,0,,17,2018-08-03T11:26:43,1533295603.0
ccr-1-12_CNBCCD.jpg,1,1,ongoing,17,2018-08-03T11:26:43,1533295603.0
ccr-1-13_WEATHHD.jpg,0,0,,17,2018-08-03T11:26:43,1533295603.0
ccr-1-10_FBNNN.jpg,0,0,,18,2018-08-03T11:26:48,1533295608.0
ccr-1-10_FBNBD.jpg,1,0,ongoing,18,2018-08-03T11:26:48,1533295608.0
ccr-1-13_WEATTHD.jpg,0,0,,18,2018-08-03T11:26:48,1533295608.0
ccr-1-12_CNBCCD.jpg,1,1,ongoing,18,2018-08-03T11:26:48,1533295608.0
ccr-1-12_CNBCHD.jpg,1,0,ongoing,18,2018-08-03T11:26:48,1533295608.0
ccr-1-12_CNDDDD.jpg,1,1,ongoing,18,2018-08-03T11:26:48,1533295608.0
ccr-1-10_FBNHD.jpg,0,0,,18,2018-08-03T11:26:48,1533295608.0
ccr-1-13_WEATHHD.jpg,0,0,,18,2018-08-03T11:26:48,1533295608.0
ccr-1-10_FBNHD.jpg,0,0,,19,2018-08-03T11:57:49,1533297469.0
ccr-1-12_CNBCCD.jpg,1,1,ongoing,19,2018-08-03T11:57:48,1533297468.0
ccr-1-10_FBNNN.jpg,0,0,,19,2018-08-03T11:57:49,1533297469.0
ccr-1-12_CNBCHD.jpg,1,1,ongoing,19,2018-08-03T11:57:48,1533297468.0
ccr-1-10_FBNBD.jpg,1,1,ongoing,19,2018-08-03T11:57:49,1533297469.0
ccr-1-12_CNDDDD.jpg,1,1,ongoing,19,2018-08-03T11:57:49,1533297469.0
ccr-1-13_WEATHHD.jpg,0,0,,19,2018-08-03T11:57:49,1533297469.0
ccr-1-13_WEATTHD.jpg,0,0,,19,2018-08-03T11:57:49,1533297469.0
ccr-1-10_FBNHD.jpg,0,0,,20,2018-08-03T11:57:56,1533297476.0
ccr-1-12_CNDDDD.jpg,0,1,7,20,2018-08-03T11:57:56,1533297476.0
ccr-1-10_FBNNN.jpg,0,0,,20,2018-08-03T11:57:56,1533297476.0
ccr-1-13_WEATTHD.jpg,0,0,,20,2018-08-03T11:57:56,1533297476.0
ccr-1-12_CNBCHD.jpg,0,1,8,20,2018-08-03T11:57:56,1533297476.0
ccr-1-12_CNBCCD.jpg,0,1,8,20,2018-08-03T11:57:56,1533297476.0
ccr-1-13_WEATHHD.jpg,0,0,,20,2018-08-03T11:57:56,1533297476.0
ccr-1-10_FBNBD.jpg,0,1,7,20,2018-08-03T11:57:56,1533297476.0
ccr-1-12_CNBCHD.jpg,0,0,,21,2018-08-03T11:57:56,1533297476.0
ccr-1-10_FBNNN.jpg,0,0,,21,2018-08-03T11:57:56,1533297476.0
ccr-1-13_WEATTHD.jpg,0,0,,21,2018-08-03T11:57:56,1533297476.0
ccr-1-10_FBNHD.jpg,0,0,,21,2018-08-03T11:57:56,1533297476.0
ccr-1-10_FBNBD.jpg,0,0,,21,2018-08-03T11:57:56,1533297476.0
